UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1426,10:19.6,L60868,L,297.2,307.3,1460,43.2,99,0,0,0,0,0,0
1427,55:19.6,L60869,L,303.5,314.3,1404,32.2,98,0,0,0,0,0,0
1428,47:19.6,L60870,L,297.4,308.9,1403,26.0,144,0,0,0,0,0,0
1429,36:19.6,L60871,L,300.7,311.9,1719,41.0,38,0,0,0,0,0,0
1430,46:19.6,H35138,H,297.5,308.5,1541,19.0,182,0,0,0,0,0,0
1431,48:19.6,L60872,L,295.8,305.6,1168,29.3,170,0,0,0,0,0,0
1432,44:19.6,L60873,L,304.4,314.7,1761,32.2,128,0,0,0,0,0,0
1433,00:19.6,M20422,M,298.1,308.8,1500,42.8,153,0,0,0,0,0,0
1434,03:19.6,L60874,L,301.6,312.8,1776,33.6,132,0,0,0,0,0,0
1435,02:19.6,M20423,M,302.2,312.5,1702,27.9,111,0,0,0,0,0,0
1436,06:19.6,M20424,M,302.7,313.1,1359,43.8,142,0,0,0,0,0,0
1437,09:19.6,L60875,L,299.3,310.6,1587,64.2,173,0,0,0,0,0,0
1438,48:19.6,L60876,L,298.3,309.0,1532,35.3,7,0,0,0,0,0,0
1439,36:19.6,L60877,L,299.4,309.2,1676,38.7,156,0,0,0,0,0,0
1440,33:19.6,L60878,L,301.8,311.7,1685,52.2,123,0,0,0,0,0,0
1441,13:19.6,M20425,M,300.8,311.5,1582,37.2,81,0,0,0,0,0,0
1442,01:19.6,L60879,L,295.7,305.2,1403,41.7,20,0,0,0,0,0,0
1443,31:19.6,L60880,L,298.4,308.8,1481,47.3,50,0,0,0,0,0,0
1444,00:19.6,L60881,L,298.8,310.1,1472,46.7,113,0,0,0,0,0,0
1445,03:19.6,L60882,L,302.4,312.7,1355,33.1,94,0,0,0,0,0,0
1446,23:19.6,L60883,L,302.6,312.3,1729,32.7,152,0,0,0,0,0,0
1447,09:19.6,H35139,H,296.1,307.1,1351,39.3,39,0,0,0,0,0,0
1448,25:19.6,L60884,L,295.4,305.0,1505,58.0,146,0,0,0,0,0,0
1449,19:19.6,L60885,L,296.2,306.1,1518,43.4,101,0,0,0,0,0,0
1450,34:19.6,L60886,L,299.3,309.7,1563,37.3,149,0,0,0,0,0,0
1451,37:19.6,L60887,L,299.4,310.4,1571,40.6,191,0,0,0,0,0,0
1452,22:19.6,H35140,H,303.9,314.0,1713,23.0,105,0,0,0,0,0,0
1453,36:19.6,M20426,M,302.0,311.6,1515,31.6,36,0,0,0,0,0,0
1454,22:19.6,L60888,L,303.2,313.7,1251,43.8,154,0,0,0,0,0,0
1455,12:19.6,M20427,M,301.3,311.8,1566,31.7,159,0,0,0,0,0,0
1456,08:19.6,L60889,L,298.6,309.2,1334,37.5,96,0,0,0,0,0,0
1457,52:19.6,L60890,L,296.3,307.5,1376,28.1,36,0,0,0,0,0,0
1458,35:19.6,L60891,L,303.3,313.3,1460,30.4,136,0,0,0,0,0,0
1459,40:19.6,L60892,L,302.7,313.5,1281,67.1,216,1,1,0,0,0,0
1460,22:19.6,M20428,M,302.5,313.3,1347,22.3,102,0,0,0,0,0,0
1461,52:19.6,L60893,L,298.7,308.2,1515,54.7,24,0,0,0,0,0,0
1462,43:19.6,L60894,L,299.9,310.9,1439,47.5,161,0,0,0,0,0,0
1463,25:19.6,M20429,M,300.0,311.5,1624,43.2,67,0,0,0,0,0,0
1464,08:19.6,H35141,H,298.2,309.6,1508,51.7,108,0,0,0,0,0,0
1465,42:19.6,L60895,L,295.4,306.6,1709,34.4,171,0,0,0,0,0,0
1466,09:19.6,H35142,H,304.1,315.1,1181,45.9,69,0,0,0,0,0,0
1467,00:19.6,M20430,M,299.6,310.1,1229,32.1,107,0,0,0,0,0,0
1468,38:19.6,M20431,M,299.9,310.0,1175,53.5,164,0,0,0,0,0,0
1469,43:19.6,M20432,M,301.4,311.8,1391,59.8,194,0,0,0,0,0,0
1470,52:19.6,L60896,L,298.8,310.1,1523,47.0,237,1,1,0,0,0,0
1471,53:19.6,L60897,L,298.7,309.8,1368,33.4,121,0,0,0,0,0,0
1472,38:19.6,M20433,M,296.2,306.9,1639,36.7,181,0,0,0,0,0,0
1473,38:19.6,L60898,L,300.7,310.5,1168,34.6,32,0,0,0,0,0,0
1474,04:19.6,L60899,L,296.0,306.7,1558,29.4,55,0,0,0,0,0,0
1475,16:19.6,H35143,H,303.4,313.6,1197,35.6,72,0,0,0,0,0,0
1476,31:19.6,L60900,L,302.3,313.7,1652,33.9,175,0,0,0,0,0,0
1477,39:19.6,M20434,M,303.8,314.8,1184,36.9,15,0,0,0,0,0,0
1478,42:19.6,M20435,M,296.7,308.1,1675,22.9,83,0,0,0,0,0,0
1479,46:19.6,M20436,M,298.7,308.5,1697,27.0,17,0,0,0,0,0,0
1480,11:19.6,L60901,L,299.0,309.3,1461,39.7,2,0,0,0,0,0,0
1481,52:19.6,L60902,L,300.6,312.0,1339,49.0,1,0,0,0,0,0,0
1482,09:19.6,M20437,M,295.8,306.8,2077,36.4,152,0,0,0,0,0,0
1483,27:19.6,L60903,L,302.1,313.5,1410,19.6,75,0,0,0,0,0,0
1484,27:19.6,M20438,M,301.0,312.1,1725,36.5,219,1,1,0,0,0,0
1485,02:19.6,M20439,M,300.5,310.5,1673,33.3,64,0,0,0,0,0,0
1486,58:19.6,L60904,L,298.1,309.5,1950,34.4,17,0,0,0,0,0,0
1487,50:19.6,L60905,L,304.0,314.1,1491,39.0,17,0,0,0,0,0,0
1488,21:19.6,H35144,H,298.7,309.3,1883,61.9,124,0,0,0,0,0,0
1489,36:19.6,M20440,M,301.5,311.2,1584,58.0,80,0,0,0,0,0,0
1490,40:19.6,L60906,L,302.6,313.0,1595,24.8,41,0,0,0,0,0,0
1491,49:19.6,M20441,M,300.3,310.3,1559,45.5,8,0,0,0,0,0,0
1492,10:19.6,M20442,M,303.5,314.0,1518,39.5,33,0,0,0,0,0,0
1493,07:19.6,L60907,L,300.5,311.2,1528,41.2,205,1,1,0,0,0,0
1494,42:19.6,L60908,L,296.2,307.4,1534,45.9,5,0,0,0,0,0,0
1495,32:19.6,L60909,L,303.7,313.8,1714,39.6,202,1,1,0,0,0,0
1496,04:19.6,L60910,L,303.2,314.5,1786,42.0,180,0,0,0,0,0,0
1497,47:19.6,L60911,L,298.5,308.0,1581,38.8,62,0,0,0,0,0,0
1498,55:19.6,M20443,M,301.0,312.4,1700,58.9,164,0,0,0,0,0,0
1499,33:19.6,L60912,L,297.2,308.6,1770,36.7,6,0,0,0,0,0,0
1500,02:19.6,M20444,M,295.9,307.0,1779,47.3,145,0,0,0,0,0,0
1501,17:19.6,L60913,L,300.6,311.1,1503,30.1,33,0,0,0,0,0,0
1502,12:19.6,M20445,M,302.5,313.5,1647,40.5,85,0,0,0,0,0,0
1503,33:19.6,L60914,L,299.2,310.4,1517,36.1,66,0,0,0,0,0,0
1504,50:19.6,L60915,L,295.9,306.5,1536,37.5,248,1,1,0,0,0,0
1505,21:19.6,L60916,L,299.3,310.8,1952,33.9,227,1,1,0,0,0,0
1506,30:19.6,L60917,L,300.2,310.0,1259,47.0,188,0,0,0,0,0,0
1507,45:19.6,M20446,M,299.8,309.6,1625,40.8,53,0,0,0,0,0,0
1508,06:19.6,L60918,L,301.3,312.2,1215,59.6,149,0,0,0,0,0,0
1509,42:19.6,M20447,M,304.0,314.0,1209,48.6,15,0,0,0,0,0,0
1510,46:19.6,L60919,L,302.3,312.4,1661,20.8,203,1,1,0,0,0,0
1511,46:19.6,M20448,M,302.8,313.3,1465,33.1,111,0,0,0,0,0,0
1512,25:19.6,M20449,M,299.0,309.2,1512,49.0,123,0,0,0,0,0,0
1513,47:19.6,L60920,L,304.2,314.0,1430,54.4,62,0,0,0,0,0,0
1514,10:19.6,L60921,L,300.1,310.4,1629,51.9,194,0,0,0,0,0,0
1515,46:19.6,L60922,L,298.6,309.8,1619,35.7,172,0,0,0,0,0,0
1516,46:19.6,M20450,M,300.4,311.4,1805,48.4,171,0,0,0,0,0,0
1517,40:19.6,L60923,L,302.6,313.3,1423,46.2,19,0,0,0,0,0,0
1518,31:19.6,M20451,M,302.6,313.6,1463,30.7,115,0,0,0,0,0,0
1519,51:19.6,L60924,L,298.6,309.7,1617,56.5,67,0,0,0,0,0,0
1520,25:19.6,L60925,L,300.0,310.1,1361,32.7,24,0,0,0,0,0,0
1521,28:19.6,L60926,L,304.4,314.7,1516,46.4,66,0,0,0,0,0,0
1522,03:19.6,L60927,L,298.8,308.4,1256,48.1,31,0,0,0,0,0,0
1523,22:19.6,M20452,M,299.3,309.3,1543,33.4,28,0,0,0,0,0,0
1524,15:19.6,M20453,M,295.9,305.7,1643,29.7,105,0,0,0,0,0,0
1525,25:19.6,L60928,L,298.9,309.5,1434,31.7,38,0,0,0,0,0,0
1526,27:19.6,L60929,L,295.7,305.3,1895,35.6,124,0,0,0,0,0,0
1527,48:19.6,L60930,L,300.9,311.8,1474,35.5,26,0,0,0,0,0,0
1528,34:19.6,M20454,M,303.2,313.7,1553,35.6,101,0,0,0,0,0,0
1529,39:19.6,L60931,L,297.4,307.0,1544,38.8,174,0,0,0,0,0,0
1530,26:19.6,L60932,L,300.3,310.5,1281,56.2,7,0,0,0,0,0,0
1531,12:19.6,M20455,M,299.9,311.4,1488,42.8,161,0,0,0,0,0,0
1532,30:19.6,M20456,M,300.9,312.4,1602,36.3,14,0,0,0,0,0,0
1533,32:19.6,M20457,M,297.4,308.5,1337,28.4,135,0,0,0,0,0,0
1534,55:19.6,M20458,M,297.7,307.3,1226,43.2,97,0,0,0,0,0,0
1535,44:19.6,L60933,L,304.5,315.9,1198,49.8,182,0,0,0,0,0,0
1536,43:19.6,L60934,L,297.5,307.7,1520,49.2,47,0,0,0,0,0,0
1537,31:19.6,M20459,M,298.0,309.2,1419,43.8,2,0,0,0,0,0,0
1538,41:19.6,M20460,M,298.6,308.4,1635,45.5,101,0,0,0,0,0,0
1539,35:19.6,L60935,L,297.2,307.0,1231,43.0,155,0,0,0,0,0,0
1540,31:19.6,L60936,L,302.2,313.7,1168,49.8,122,0,0,0,0,0,0
1541,48:19.6,L60937,L,300.6,311.3,1719,42.4,12,0,0,0,0,0,0
1542,54:19.6,L60938,L,297.7,308.1,1657,30.8,0,0,0,0,0,0,0
1543,41:19.6,L60939,L,299.0,308.7,1587,53.1,155,0,0,0,0,0,0
1544,48:19.6,L60940,L,303.2,313.8,1824,36.8,155,0,0,0,0,0,0
1545,22:19.6,H35145,H,299.5,309.3,1532,29.4,146,0,0,0,0,0,0
1546,27:19.6,L60941,L,297.6,308.9,1600,26.1,113,0,0,0,0,0,0
1547,46:19.6,L60942,L,302.9,313.1,1521,43.6,156,0,0,0,0,0,0
1548,20:19.6,M20461,M,300.5,310.9,1500,26.5,51,0,0,0,0,0,0
1549,38:19.6,M20462,M,299.3,310.5,1648,35.7,25,0,0,0,0,0,0
1550,27:19.6,H35146,H,298.7,310.0,1657,50.7,127,0,0,0,0,0,0
1551,37:19.6,L60943,L,296.4,307.6,1379,51.6,164,0,0,0,0,0,0
1552,16:19.6,H35147,H,298.5,308.1,1387,17.0,100,0,0,0,0,0,0
1553,45:19.6,L60944,L,296.9,307.1,1237,38.1,71,0,0,0,0,0,0
1554,56:19.6,L60945,L,297.6,308.8,1369,48.1,14,0,0,0,0,0,0
1555,30:19.6,H35148,H,302.5,313.7,1530,50.2,146,0,0,0,0,0,0
1556,56:19.6,H35149,H,299.9,309.8,1632,49.9,53,0,0,0,0,0,0
1557,12:19.6,M20463,M,301.8,312.8,1457,35.8,136,0,0,0,0,0,0
1558,13:19.6,L60946,L,303.0,314.1,1461,21.5,28,0,0,0,0,0,0
1559,18:19.6,M20464,M,295.5,305.9,1564,47.1,126,0,0,0,0,0,0
1560,16:19.6,M20465,M,301.3,311.4,1461,39.5,44,0,0,0,0,0,0
1561,15:19.6,L60947,L,300.9,311.7,1589,47.6,156,0,0,0,0,0,0
1562,50:19.6,L60948,L,303.1,313.6,1983,37.8,39,0,0,0,0,0,0
1563,09:19.6,L60949,L,301.4,312.6,1373,48.6,25,0,0,0,0,0,0
1564,57:19.6,M20466,M,297.6,308.5,1568,39.7,153,0,0,0,0,0,0
1565,44:19.6,L60950,L,300.1,310.8,1258,40.5,42,0,0,0,0,0,0
1566,57:19.6,L60951,L,298.7,308.8,1755,26.8,188,0,0,0,0,0,0
1567,43:19.6,M20467,M,298.7,308.8,1760,34.6,179,0,0,0,0,0,0
1568,50:19.6,L60952,L,302.6,313.8,1434,50.7,69,0,0,0,0,0,0
1569,47:19.6,M20468,M,301.5,311.4,1407,22.8,170,0,0,0,0,0,0
1570,33:19.6,L60953,L,300.6,310.9,1858,43.2,167,0,0,0,0,0,0
1571,37:19.6,L60954,L,298.9,308.7,1392,55.4,37,0,0,0,0,0,0
1572,34:19.6,L60955,L,299.0,309.0,1518,36.7,74,0,0,0,0,0,0
1573,07:19.6,M20469,M,299.6,311.0,1553,46.5,157,0,0,0,0,0,0
1574,41:19.6,L60956,L,300.4,310.4,1168,25.0,2,0,0,0,0,0,0
1575,42:19.6,L60957,L,298.5,309.6,1550,60.3,21,0,0,0,0,0,0
1576,12:19.6,H35150,H,295.4,305.9,1549,39.4,83,0,0,0,0,0,0
1577,27:19.6,L60958,L,300.2,311.2,1168,41.9,89,0,0,0,0,0,0
1578,01:19.6,L60959,L,302.6,313.9,1575,28.0,90,0,0,0,0,0,0
1579,56:19.6,L60960,L,300.7,311.7,1268,43.6,150,0,0,0,0,0,0
1580,40:19.6,M20470,M,297.7,309.2,1659,53.9,114,0,0,0,0,0,0
1581,17:19.6,L60961,L,302.1,312.9,1574,49.3,190,0,0,0,0,0,0
1582,15:19.6,L60962,L,303.1,314.0,1322,47.5,15,0,0,0,0,0,0
1583,13:19.6,M20471,M,302.2,313.4,1219,47.9,116,0,0,0,0,0,0
1584,05:19.6,M20472,M,301.7,311.9,1796,33.4,173,0,0,0,0,0,0
1585,24:19.6,M20473,M,303.7,314.8,1276,43.8,78,0,0,0,0,0,0
1586,57:19.6,L60963,L,296.1,306.0,1210,37.6,131,0,0,0,0,0,0
1587,29:19.6,M20474,M,295.4,305.3,1372,31.1,100,0,0,0,0,0,0
1588,41:19.6,L60964,L,299.4,310.3,1264,50.8,104,0,0,0,0,0,0
1589,44:19.6,M20475,M,297.0,308.4,1552,55.1,94,0,0,0,0,0,0
1590,59:19.6,H35151,H,301.6,312.1,1421,44.9,52,0,0,0,0,0,0
1591,45:19.6,M20476,M,302.0,311.8,1626,29.4,42,0,0,0,0,0,0
1592,33:19.6,L60965,L,300.2,311.0,1446,45.2,233,1,1,0,0,0,0
1593,56:19.6,L60966,L,298.4,309.5,1500,40.2,212,1,1,0,0,0,0
1594,29:19.6,L60967,L,300.3,310.3,1234,42.6,55,0,0,0,0,0,0
1595,58:19.6,H35152,H,301.7,311.9,1713,47.3,112,0,0,0,0,0,0
1596,56:19.6,M20477,M,298.3,308.9,1480,47.3,100,0,0,0,0,0,0
1597,06:19.6,M20478,M,303.6,313.5,1337,38.9,166,0,0,0,0,0,0
1598,50:19.6,L60968,L,302.6,314.1,1884,35.4,168,0,0,0,0,0,0
1599,09:19.6,M20479,M,303.8,313.8,1363,43.7,13,0,0,0,0,0,0
1600,01:19.6,L60969,L,301.6,312.9,1259,25.5,16,0,0,0,0,0,0
1601,52:19.6,L60970,L,298.4,308.1,1762,37.1,157,0,0,0,0,0,0
1602,39:19.6,M20480,M,299.6,310.0,1696,39.1,174,0,0,0,0,0,0
1603,31:19.6,L60971,L,296.5,307.1,1611,52.8,72,0,0,0,0,0,0
1604,21:19.6,L60972,L,295.6,305.6,1190,44.4,134,0,0,0,0,0,0
1605,24:19.6,L60973,L,302.1,312.0,1304,29.9,80,0,0,0,0,0,0
1606,26:19.6,L60974,L,301.1,312.5,1782,42.8,168,0,0,0,0,0,0
1607,17:19.6,M20481,M,299.2,309.9,1664,57.3,92,0,0,0,0,0,0
1608,01:19.6,M20482,M,295.9,306.5,1339,32.6,68,0,0,0,0,0,0
1609,30:19.6,H35153,H,299.0,308.7,1644,42.2,158,0,0,0,0,0,0
1610,12:19.6,M20483,M,297.8,307.7,1474,27.4,123,0,0,0,0,0,0
1611,28:19.6,L60975,L,302.1,312.1,1701,30.9,144,0,0,0,0,0,0
1612,03:19.6,M20484,M,295.6,305.5,1445,30.3,176,0,0,0,0,0,0
1613,09:19.6,L60976,L,303.1,313.3,1363,39.1,21,0,0,0,0,0,0
1614,50:19.6,L60977,L,295.5,305.1,1615,19.0,32,0,0,0,0,0,0
1615,42:19.6,M20485,M,304.0,314.1,1538,38.0,244,1,1,0,0,0,0
1616,38:19.6,L60978,L,298.9,309.5,1809,39.0,143,0,0,0,0,0,0
1617,55:19.6,L60979,L,300.9,312.0,1581,53.7,50,0,0,0,0,0,0
1618,31:19.6,M20486,M,302.2,312.1,1513,42.6,164,0,0,0,0,0,0
1619,18:19.6,L60980,L,304.2,315.6,1856,24.4,64,0,0,0,0,0,0
1620,18:19.6,L60981,L,301.6,313.0,1468,44.3,133,0,0,0,0,0,0
1621,43:19.6,L60982,L,299.4,309.7,1328,51.2,137,0,0,0,0,0,0
1622,39:19.6,L60983,L,298.4,309.3,1298,35.2,37,0,0,0,0,0,0
1623,54:19.6,M20487,M,299.1,309.4,1558,36.7,133,0,0,0,0,0,0
1624,55:19.6,L60984,L,299.9,309.4,1496,33.1,186,0,0,0,0,0,0
1625,47:19.6,H35154,H,301.5,311.5,1420,44.6,1,0,0,0,0,0,0
1626,39:19.6,L60985,L,298.7,310.2,1187,22.9,48,0,0,0,0,0,0
1627,00:19.6,M20488,M,300.1,311.5,1624,46.1,162,0,0,0,0,0,0
1628,22:19.6,M20489,M,297.7,308.9,1606,22.6,96,0,0,0,0,0,0
1629,59:19.6,L60986,L,298.6,308.8,1401,34.4,192,0,0,0,0,0,0
1630,45:19.6,L60987,L,300.2,310.3,1404,39.7,57,0,0,0,0,0,0
1631,26:19.6,M20490,M,300.8,312.2,1661,38.2,56,0,0,0,0,0,0
1632,51:19.6,M20491,M,296.4,307.8,1703,33.2,67,0,0,0,0,0,0
1633,52:19.6,L60988,L,297.6,307.9,1869,47.5,136,0,0,0,0,0,0
1634,41:19.6,M20492,M,296.8,308.1,1491,43.4,61,0,0,0,0,0,0
1635,41:19.6,L60989,L,296.9,306.5,1247,60.3,189,0,0,0,0,0,0
1636,33:19.6,L60990,L,300.0,310.5,1560,33.0,92,0,0,0,0,0,0
1637,09:19.6,L60991,L,299.2,308.7,1505,32.8,158,0,0,0,0,0,0
1638,15:19.6,L60992,L,301.1,311.4,1659,52.1,180,0,0,0,0,0,0
1639,25:19.6,M20493,M,298.9,309.2,1565,55.1,67,0,0,0,0,0,0
1640,50:19.6,L60993,L,299.8,310.5,1527,42.3,53,0,0,0,0,0,0
1641,33:19.6,M20494,M,300.0,310.6,1334,29.1,47,0,0,0,0,0,0
1642,02:19.6,L60994,L,302.9,314.1,1635,24.5,142,0,0,0,0,0,0
1643,24:19.6,M20495,M,304.3,314.6,1644,31.7,52,0,0,0,0,0,0
1644,11:19.6,M20496,M,303.4,313.1,1664,41.1,74,0,0,0,0,0,0
1645,40:19.6,M20497,M,302.7,312.9,1740,46.2,97,0,0,0,0,0,0
1646,12:19.6,M20498,M,300.7,310.4,1663,30.4,176,0,0,0,0,0,0
1647,46:19.6,M20499,M,296.2,305.8,1665,39.5,215,1,1,0,0,0,0
1648,12:19.6,H35155,H,301.4,312.0,1552,32.2,69,0,0,0,0,0,0
1649,09:19.6,L60995,L,298.2,307.9,1639,30.1,191,0,0,0,0,0,0
1650,26:19.6,L60996,L,301.2,311.6,1487,41.4,128,0,0,0,0,0,0
1651,42:19.6,L60997,L,295.9,307.2,1474,41.4,88,0,0,0,0,0,0
1652,49:19.6,M20500,M,301.2,310.7,1453,43.3,55,0,0,0,0,0,0
1653,45:19.6,L60998,L,298.0,307.8,1823,48.7,34,0,0,0,0,0,0
1654,10:19.6,L60999,L,296.8,308.1,1315,28.6,1,0,0,0,0,0,0
1655,21:19.6,M20501,M,303.4,314.3,1474,32.5,142,0,0,0,0,0,0
1656,41:19.6,L61000,L,295.3,305.9,1386,34.4,5,0,0,0,0,0,0
1657,56:19.6,M20502,M,297.0,307.5,1689,51.5,173,0,0,0,0,0,0
1658,10:19.6,L61001,L,299.3,308.9,1633,36.6,178,0,0,0,0,0,0
1659,36:19.6,L61002,L,297.1,308.6,1560,35.1,123,0,0,0,0,0,0
1660,37:19.6,L61003,L,300.7,311.0,1680,43.9,9,0,0,0,0,0,0
1661,53:19.6,L61004,L,299.1,309.5,1553,45.8,119,0,0,0,0,0,0
1662,29:19.6,M20503,M,304.1,315.1,1587,28.7,18,0,0,0,0,0,0
1663,30:19.6,L61005,L,296.4,306.3,1654,30.1,219,1,1,0,0,0,0
1664,18:19.6,M20504,M,296.1,307.2,1235,49.1,121,0,0,0,0,0,0
1665,12:19.6,M20505,M,298.6,308.8,1593,37.5,146,0,0,0,0,0,0
1666,24:19.6,M20506,M,297.2,307.6,1168,40.1,113,0,0,0,0,0,0
1667,29:19.6,L61006,L,302.6,312.4,1635,57.8,46,0,0,0,0,0,0
1668,01:19.6,L61007,L,297.5,307.7,1262,34.1,114,0,0,0,0,0,0
1669,02:19.6,L61008,L,299.3,309.9,1832,27.7,45,0,0,0,0,0,0
1670,45:19.6,M20507,M,302.6,313.9,1291,47.4,45,0,0,0,0,0,0
1671,31:19.6,L61009,L,296.2,306.6,1734,42.4,35,0,0,0,0,0,0
1672,50:19.6,M20508,M,301.8,312.0,1530,50.4,193,0,0,0,0,0,0
1673,50:19.6,L61010,L,295.9,306.6,1723,48.5,153,0,0,0,0,0,0
1674,32:19.6,M20509,M,300.5,310.9,1705,35.8,113,0,0,0,0,0,0
1675,10:19.6,L61011,L,297.4,307.5,1628,39.3,146,0,0,0,0,0,0
1676,06:19.6,M20510,M,303.0,313.9,1500,29.9,85,0,0,0,0,0,0
1677,06:19.6,H35156,H,301.5,311.5,1713,38.5,21,0,0,0,0,0,0
1678,47:19.6,L61012,L,302.8,313.0,1852,54.9,167,0,0,0,0,0,0
1679,39:19.6,L61013,L,295.8,306.3,1762,46.7,96,0,0,0,0,0,0
1680,44:19.6,H35157,H,301.8,312.5,1466,34.9,142,0,0,0,0,0,0
1681,26:19.6,M20511,M,300.1,309.8,1703,14.3,151,0,0,0,0,0,0
1682,15:19.6,L61014,L,302.3,313.1,1450,39.5,16,0,0,0,0,0,0
1683,23:19.6,L61015,L,300.4,310.9,1472,42.5,118,0,0,0,0,0,0
1684,44:19.6,H35158,H,302.0,313.1,1483,45.6,134,0,0,0,0,0,0
1685,49:19.6,L61016,L,304.3,314.9,1389,51.9,22,0,0,0,0,0,0
1686,19:19.6,L61017,L,295.7,306.7,1465,32.7,68,0,0,0,0,0,0
1687,49:19.6,M20512,M,302.8,314.0,1824,58.8,56,0,0,0,0,0,0
1688,44:19.6,L61018,L,301.7,311.5,1400,44.0,162,0,0,0,0,0,0
1689,21:19.6,L61019,L,301.4,312.7,1611,38.9,41,0,0,0,0,0,0
1690,56:19.6,M20513,M,301.3,311.1,1453,42.8,223,1,1,0,0,0,0
1691,34:19.6,M20514,M,302.5,313.7,1524,44.5,119,0,0,0,0,0,0
1692,38:19.6,L61020,L,296.1,307.5,1484,47.3,122,0,0,0,0,0,0
1693,46:19.6,M20515,M,299.9,310.1,1883,26.5,29,0,0,0,0,0,0
1694,43:19.6,L61021,L,300.5,310.5,1566,24.9,123,0,0,0,0,0,0
1695,40:19.6,L61022,L,304.0,314.2,1575,44.3,28,0,0,0,0,0,0
1696,09:19.6,L61023,L,296.5,307.8,1523,36.9,1,0,0,0,0,0,0
1697,57:19.6,L61024,L,297.7,308.3,1558,58.8,212,1,1,0,0,0,0
1698,40:19.6,L61025,L,300.3,311.6,1377,26.3,102,0,0,0,0,0,0
1699,19:19.6,L61026,L,301.7,312.6,1790,31.8,191,0,0,0,0,0,0
1700,55:19.6,L61027,L,298.4,308.3,1568,39.8,132,0,0,0,0,0,0
1701,27:19.6,L61028,L,298.1,308.1,1446,37.9,8,0,0,0,0,0,0
1702,51:19.6,L61029,L,304.3,315.3,1605,31.7,123,0,0,0,0,0,0
1703,22:19.6,L61030,L,303.6,314.6,1675,40.4,165,0,0,0,0,0,0
1704,00:19.6,L61031,L,298.9,309.3,1731,53.9,146,0,0,0,0,0,0
1705,45:19.6,L61032,L,299.5,309.1,1260,38.9,133,0,0,0,0,0,0
1706,43:19.6,L61033,L,302.6,312.8,1545,24.8,168,0,0,0,0,0,0
1707,49:19.6,L61034,L,303.3,313.3,1568,37.4,148,0,0,0,0,0,0
1708,07:19.6,L61035,L,298.2,308.8,1633,24.4,72,0,0,0,0,0,0
1709,35:19.6,L61036,L,295.7,306.4,1694,20.8,238,1,1,0,0,0,0
1710,04:19.6,L61037,L,299.1,309.7,1211,42.6,193,0,0,0,0,0,0
1711,50:19.6,L61038,L,299.8,310.2,1698,34.9,190,0,0,0,0,0,0
1712,00:19.6,L61039,L,302.8,312.9,1615,26.6,39,0,0,0,0,0,0
1713,19:19.6,M20516,M,300.4,310.4,1704,42.4,226,1,1,0,0,0,0
1714,24:19.6,L61040,L,298.2,308.0,1475,37.4,131,0,0,0,0,0,0
1715,52:19.6,M20517,M,299.5,309.9,1381,34.2,9,0,0,0,0,0,0
1716,17:19.6,L61041,L,299.9,309.6,1495,25.9,10,0,0,0,0,0,0
1717,23:19.6,M20518,M,302.7,313.3,1545,40.7,159,0,0,0,0,0,0
1718,05:19.6,M20519,M,301.6,311.8,1512,32.9,248,1,1,0,0,0,0
1719,51:19.6,M20520,M,301.3,311.5,1558,36.7,188,0,0,0,0,0,0
1720,06:19.6,H35159,H,301.9,311.6,1402,41.6,183,0,0,0,0,0,0
1721,20:19.6,L61042,L,298.7,310.0,1561,41.2,56,0,0,0,0,0,0
1722,44:19.6,L61043,L,299.1,309.5,1789,40.6,202,1,1,0,0,0,0
1723,26:19.6,M20521,M,303.2,313.8,1562,44.0,7,0,0,0,0,0,0
1724,49:19.6,L61044,L,299.6,310.8,1406,29.3,113,0,0,0,0,0,0
1725,04:19.6,L61045,L,299.7,310.4,1531,26.9,91,0,0,0,0,0,0
1726,51:19.6,H35160,H,302.0,313.1,1621,39.4,123,0,0,0,0,0,0
1727,19:19.6,M20522,M,303.5,314.4,1560,48.0,48,0,0,0,0,0,0
1728,11:19.6,H35161,H,297.9,307.7,1421,34.7,9,0,0,0,0,0,0
1729,26:19.6,L61046,L,301.2,311.1,1330,48.0,119,0,0,0,0,0,0
1730,50:19.6,H35162,H,298.1,308.1,1586,49.9,218,1,1,0,0,0,0
1731,12:19.6,L61047,L,298.5,309.0,1660,32.6,49,0,0,0,0,0,0
1732,11:19.6,L61048,L,299.5,309.0,1843,31.8,73,0,0,0,0,0,0
1733,41:19.6,L61049,L,303.1,313.0,1756,45.8,7,0,0,0,0,0,0
1734,45:19.6,L61050,L,298.1,308.1,1501,55.2,31,0,0,0,0,0,0
1735,00:19.6,M20523,M,298.6,308.2,1620,46.7,155,0,0,0,0,0,0
1736,31:19.6,H35163,H,301.5,312.0,1567,30.8,116,0,0,0,0,0,0
1737,22:19.6,M20524,M,302.7,312.3,1763,39.9,127,0,0,0,0,0,0
1738,54:19.6,L61051,L,301.6,311.8,1392,30.9,171,0,0,0,0,0,0
1739,50:19.6,L61052,L,299.6,310.4,1572,37.0,70,0,0,0,0,0,0
1740,51:19.6,L61053,L,295.8,305.4,1466,47.9,56,0,0,0,0,0,0
1741,44:19.6,H35164,H,295.9,306.4,1485,21.9,251,1,1,0,0,0,0
